cosine_score,mass_difference,node1,node2
0.9575,0,25984_pos,28271_pos
1,0,21532_pos,21532_pos
0.9173,-49.053,14372_pos,19988_pos
1,0,3622_pos,3622_pos
0.9604,88.053,30274_pos,30372_pos
1,0,30031_pos,30031_pos
1,0,12212_pos,12212_pos
1,0,29482_pos,29482_pos
1,0,18290_pos,18290_pos
1,0,45397_pos,45397_pos
0.8713,-82.005,49567_pos,51095_pos
1,0,52069_pos,52069_pos
1,0,20454_pos,20454_pos
1,0,4140_pos,4140_pos
1,0,3912_pos,3912_pos
1,0,13459_pos,13459_pos
1,0,3656_pos,3656_pos
1,0,50756_pos,50756_pos
1,0,1954_pos,1954_pos
1,0,43950_pos,43950_pos
0.849,-15.995,11034_pos,20211_pos
1,0,12575_pos,12575_pos
1,0,35018_pos,35018_pos
0.961,0,22117_pos,23583_pos
1,0,15202_pos,15202_pos
0.9304,-133.11,51839_pos,52116_pos
1,0,42577_pos,42577_pos
0.8828,-86.037,31530_pos,36542_pos
1,0,32502_pos,32502_pos
1,0,12464_pos,12464_pos
1,0,45215_pos,45215_pos
1,0,44011_pos,44011_pos
0.9059,-28.031,12759_pos,26914_pos
0.9296,0,52362_pos,53564_pos
1,0,25869_pos,25869_pos
0.9317,0,29746_pos,33779_pos
1,0,35270_pos,35270_pos
1,0,33937_pos,33937_pos
1,0,37072_pos,37072_pos
1,0,8145_pos,8145_pos
1,0,43242_pos,43242_pos
0.8488,-17.027,48648_pos,48734_pos
1,0,9889_pos,9889_pos
0.944,0,20143_pos,28263_pos
1,0,1097_pos,1097_pos
1,0,40083_pos,40083_pos
0.9341,104.047,50929_pos,51687_pos
1,0,46099_pos,46099_pos
0.9553,2.016,24845_pos,26917_pos
1,0,35568_pos,35568_pos
1,0,1623_pos,1623_pos
0.8502,-0.038,21185_pos,29039_pos
1,0,9407_pos,9407_pos
0.7641,280.152,16591_pos,18868_pos
0.8076,-237.172,18868_pos,22094_pos
0.8641,-44.025,18868_pos,19586_pos
0.8267,27.001,18868_pos,19831_pos
1,0,14950_pos,14950_pos
0.9191,2.016,21409_pos,24021_pos
1,0,8614_pos,8614_pos
0.9064,-17.027,48953_pos,48954_pos
1,0,52569_pos,52569_pos
0.96,-220.131,43114_pos,43356_pos
0.9423,308.184,43356_pos,43565_pos
1,0,33987_pos,33987_pos
1,0,5129_pos,5129_pos
1,0,17683_pos,17683_pos
1,0,23545_pos,23545_pos
1,0,2358_pos,2358_pos
0.9748,-144.115,46603_pos,51172_pos
0.9551,0,51910_pos,52345_pos
1,0,44515_pos,44515_pos
1,0,27740_pos,27740_pos
1,0,36734_pos,36734_pos
0.9233,12,45378_pos,45657_pos
0.9052,2.064,952_pos,15701_pos
0.8842,-14.016,20027_pos,28992_pos
1,0,43318_pos,43318_pos
0.8785,-132.078,14483_pos,16591_pos
1,0,50727_pos,50727_pos
1,0,10529_pos,10529_pos
1,0,37286_pos,37286_pos
1,0,425_pos,425_pos
1,0,10021_pos,10021_pos
0.8218,-44.026,16091_pos,17171_pos
1,0,4456_pos,4456_pos
1,0,7047_pos,7047_pos
1,0,20390_pos,20390_pos
1,0,35858_pos,35858_pos
1,0,10587_pos,10587_pos
1,0,9511_pos,9511_pos
1,0,52335_pos,52335_pos
1,0,15460_pos,15460_pos
1,0,40171_pos,40171_pos
1,0,4757_pos,4757_pos
1,0,2400_pos,2400_pos
1,0,24703_pos,24703_pos
1,0,28607_pos,28607_pos
0.8069,-26.089,50780_pos,51935_pos
0.8349,-126.105,50447_pos,51935_pos
0.8177,73.1,5738_pos,6048_pos
1,0,42652_pos,42652_pos
1,0,18405_pos,18405_pos
0.815,0,1271_pos,1666_pos
1,0,39503_pos,39503_pos
1,0,38268_pos,38268_pos
0.866,196.005,240_pos,359_pos
1,0,2090_pos,2090_pos
1,0,7536_pos,7536_pos
1,0,51299_pos,51299_pos
1,0,30237_pos,30237_pos
1,0,42912_pos,42912_pos
1,0,34735_pos,34735_pos
0.92,-232.167,42810_pos,48236_pos
1,0,27075_pos,27075_pos
0.8904,-44.026,13886_pos,15088_pos
1,0,35493_pos,35493_pos
1,0,1464_pos,1464_pos
1,0,31860_pos,31860_pos
1,0,39586_pos,39586_pos
1,0,48683_pos,48683_pos
1,0,37360_pos,37360_pos
1,0,52071_pos,52071_pos
1,0,52271_pos,52271_pos
0.7941,-42.011,48684_pos,50041_pos
1,0,35425_pos,35425_pos
1,0,29121_pos,29121_pos
0.9758,-28.031,46491_pos,49688_pos
1,0,27444_pos,27444_pos
1,0,45541_pos,45541_pos
1,0,40346_pos,40346_pos
1,0,31801_pos,31801_pos
1,0,50576_pos,50576_pos
1,0,7949_pos,7949_pos
0.9753,88.052,47744_pos,47921_pos
1,0,4354_pos,4354_pos
1,0,41993_pos,41993_pos
1,0,41690_pos,41690_pos
0.9693,-12.036,48742_pos,51768_pos
0.9792,-28.031,48742_pos,51138_pos
1,0,8035_pos,8035_pos
1,0,18933_pos,18933_pos
1,0,22367_pos,22367_pos
1,0,896_pos,896_pos
1,0,8658_pos,8658_pos
1,0,17013_pos,17013_pos
1,0,36143_pos,36143_pos
1,0,24714_pos,24714_pos
1,0,6885_pos,6885_pos
1,0,48499_pos,48499_pos
1,0,4130_pos,4130_pos
1,0,13335_pos,13335_pos
1,0,5583_pos,5583_pos
1,0,41826_pos,41826_pos
1,0,16830_pos,16830_pos
1,0,15185_pos,15185_pos
0.8816,-15.05,3981_pos,15416_pos
1,0,19571_pos,19571_pos
0.9065,-100.016,50447_pos,50780_pos
1,0,5080_pos,5080_pos
1,0,43675_pos,43675_pos
0.9806,15.995,51138_pos,51768_pos
1,0,4177_pos,4177_pos
1,0,45185_pos,45185_pos
1,0,882_pos,882_pos
0.9666,88.053,43114_pos,43565_pos
1,0,19073_pos,19073_pos
1,0,49187_pos,49187_pos
1,0,1668_pos,1668_pos
1,0,24031_pos,24031_pos
1,0,49037_pos,49037_pos
1,0,2926_pos,2926_pos
1,0,7115_pos,7115_pos
1,0,40553_pos,40553_pos
1,0,24107_pos,24107_pos
1,0,35331_pos,35331_pos
1,0,3760_pos,3760_pos
1,0,53007_pos,53007_pos
1,0,22851_pos,22851_pos
0.9227,44.026,54019_pos,54488_pos
1,0,14578_pos,14578_pos
1,0,19160_pos,19160_pos
1,0,20131_pos,20131_pos
0.8028,12.953,7051_pos,32154_pos
1,0,32903_pos,32903_pos
1,0,43942_pos,43942_pos
1,0,50295_pos,50295_pos
1,0,44940_pos,44940_pos
1,0,23193_pos,23193_pos
1,0,37584_pos,37584_pos
1,0,3897_pos,3897_pos
1,0,26687_pos,26687_pos
1,0,13280_pos,13280_pos
1,0,20289_pos,20289_pos
1,0,33307_pos,33307_pos
0.9853,44.026,45444_pos,45522_pos
1,0,14354_pos,14354_pos
1,0,8571_pos,8571_pos
1,0,51225_pos,51225_pos
1,0,8331_pos,8331_pos
1,0,49369_pos,49369_pos
1,0,19545_pos,19545_pos
0.8338,10.979,3770_pos,3996_pos
0.956,-14.017,2905_pos,3996_pos
0.9683,-58.042,34587_pos,37964_pos
0.9703,-116.084,30061_pos,37964_pos
1,0,41995_pos,41995_pos
0.9204,-220.131,6432_pos,10479_pos
0.841,74.037,42348_pos,44543_pos
0.9687,-220.131,30274_pos,32441_pos
1,0,40233_pos,40233_pos
1,0,21379_pos,21379_pos
1,0,18354_pos,18354_pos
1,0,14040_pos,14040_pos
0.8077,0,53319_pos,53948_pos
1,0,7771_pos,7771_pos
1,0,9673_pos,9673_pos
1,0,8411_pos,8411_pos
1,0,20487_pos,20487_pos
1,0,38065_pos,38065_pos
1,0,41331_pos,41331_pos
0.9602,-58.042,30061_pos,34587_pos
1,0,20870_pos,20870_pos
1,0,1611_pos,1611_pos
1,0,14546_pos,14546_pos
1,0,10271_pos,10271_pos
1,0,42687_pos,42687_pos
1,0,18564_pos,18564_pos
1,0,21405_pos,21405_pos
1,0,52038_pos,52038_pos
1,0,30655_pos,30655_pos
1,0,9084_pos,9084_pos
1,0,47339_pos,47339_pos
1,0,48298_pos,48298_pos
1,0,4242_pos,4242_pos
1,0,55450_pos,55450_pos
1,0,39698_pos,39698_pos
1,0,49746_pos,49746_pos
1,0,50089_pos,50089_pos
1,0,52727_pos,52727_pos
1,0,2241_pos,2241_pos
1,0,34335_pos,34335_pos
0.9537,176.105,47169_pos,47481_pos
0.9626,-58.042,44038_pos,45032_pos
1,0,12624_pos,12624_pos
1,0,33269_pos,33269_pos
1,0,35553_pos,35553_pos
1,0,52167_pos,52167_pos
1,0,1463_pos,1463_pos
0.792,-30.047,2774_pos,3125_pos
0.9206,88.069,42969_pos,44188_pos
1,0,25024_pos,25024_pos
0.8232,-0.011,1731_pos,2366_pos
0.9711,44.026,49539_pos,49605_pos
1,0,12921_pos,12921_pos
1,0,25880_pos,25880_pos
1,0,50943_pos,50943_pos
1,0,43701_pos,43701_pos
1,0,5358_pos,5358_pos
1,0,33016_pos,33016_pos
0.9083,-84.916,29612_pos,39191_pos
0.8905,-132.078,10481_pos,13842_pos
0.9349,44.026,53425_pos,53547_pos
1,0,6181_pos,6181_pos
1,0,42706_pos,42706_pos
1,0,54372_pos,54372_pos
1,0,5313_pos,5313_pos
1,0,30090_pos,30090_pos
1,0,43634_pos,43634_pos
1,0,7963_pos,7963_pos
0.8849,-76.008,41689_pos,41706_pos
1,0,19824_pos,19824_pos
1,0,11144_pos,11144_pos
1,0,24674_pos,24674_pos
0.956,0,31560_pos,34921_pos
1,0,18507_pos,18507_pos
1,0,19645_pos,19645_pos
1,0,4462_pos,4462_pos
0.7645,-193.147,19586_pos,22094_pos
0.7753,71.026,19586_pos,19831_pos
1,0,35254_pos,35254_pos
0.812,-264.173,19831_pos,22094_pos
1,0,11433_pos,11433_pos
1,0,49047_pos,49047_pos
0.9304,0,16418_pos,26924_pos
1,0,16887_pos,16887_pos
0.9017,0,28359_pos,35946_pos
1,0,10137_pos,10137_pos
1,0,3357_pos,3357_pos
1,0,44859_pos,44859_pos
1,0,8201_pos,8201_pos
1,0,26351_pos,26351_pos
1,0,8348_pos,8348_pos
0.9333,0,53092_pos,53602_pos
0.8372,-24.995,2905_pos,3770_pos
0.9247,-160.112,4488_pos,7226_pos
1,0,51954_pos,51954_pos
1,0,52574_pos,52574_pos
1,0,12905_pos,12905_pos
1,0,33681_pos,33681_pos
1,0,37521_pos,37521_pos
1,0,48745_pos,48745_pos
1,0,5917_pos,5917_pos
1,0,43259_pos,43259_pos
1,0,2025_pos,2025_pos
1,0,23670_pos,23670_pos
0.7736,44.026,41084_pos,43556_pos
0.9654,5.932,39588_pos,40467_pos
1,0,9338_pos,9338_pos
1,0,4865_pos,4865_pos
1,0,19219_pos,19219_pos
1,0,26582_pos,26582_pos
1,0,3612_pos,3612_pos
1,0,43660_pos,43660_pos
1,0,20294_pos,20294_pos
1,0,30560_pos,30560_pos
1,0,40836_pos,40836_pos
1,0,47786_pos,47786_pos
0.9687,1.943,40467_pos,49618_pos
1,0,32681_pos,32681_pos
1,0,54913_pos,54913_pos
1,0,38909_pos,38909_pos
1,0,10290_pos,10290_pos
1,0,16342_pos,16342_pos
1,0,3641_pos,3641_pos
1,0,2834_pos,2834_pos
1,0,55391_pos,55391_pos
1,0,15598_pos,15598_pos
1,0,21641_pos,21641_pos
0.8565,44.026,37407_pos,39312_pos
0.7729,-264.159,33595_pos,34684_pos
1,0,39729_pos,39729_pos
1,0,48381_pos,48381_pos
1,0,45479_pos,45479_pos
1,0,1583_pos,1583_pos
0.9015,0,972_pos,2855_pos
1,0,46151_pos,46151_pos
1,0,35626_pos,35626_pos
0.8886,0.021,20876_pos,22775_pos
1,0,1826_pos,1826_pos
1,0,15238_pos,15238_pos
1,0,14975_pos,14975_pos
0.9428,-44.026,20215_pos,21358_pos
1,0,6810_pos,6810_pos
1,0,826_pos,826_pos
1,0,5373_pos,5373_pos
1,0,47219_pos,47219_pos
1,0,3577_pos,3577_pos
1,0,52027_pos,52027_pos
1,0,26511_pos,26511_pos
1,0,14657_pos,14657_pos
1,0,18494_pos,18494_pos
1,0,8861_pos,8861_pos
1,0,23671_pos,23671_pos
1,0,5065_pos,5065_pos
0.9634,15.995,39312_pos,45203_pos
1,0,26662_pos,26662_pos
1,0,5111_pos,5111_pos
1,0,30368_pos,30368_pos
1,0,38255_pos,38255_pos
1,0,1738_pos,1738_pos
1,0,14170_pos,14170_pos
1,0,41492_pos,41492_pos
1,0,42638_pos,42638_pos
1,0,25453_pos,25453_pos
1,0,27922_pos,27922_pos
1,0,18312_pos,18312_pos
1,0,3679_pos,3679_pos
1,0,50890_pos,50890_pos
1,0,39636_pos,39636_pos
1,0,15501_pos,15501_pos
0.7803,0,27634_pos,30507_pos
1,0,12830_pos,12830_pos
1,0,51091_pos,51091_pos
1,0,45710_pos,45710_pos
1,0,48330_pos,48330_pos
1,0,5540_pos,5540_pos
1,0,2678_pos,2678_pos
1,0,41734_pos,41734_pos
1,0,35548_pos,35548_pos
1,0,48613_pos,48613_pos
1,0,28665_pos,28665_pos
1,0,42438_pos,42438_pos
1,0,29284_pos,29284_pos
1,0,9355_pos,9355_pos
1,0,39465_pos,39465_pos
0.9833,-44.026,17506_pos,17513_pos
1,0,53323_pos,53323_pos
1,0,1089_pos,1089_pos
1,0,22095_pos,22095_pos
0.9619,-132.079,11993_pos,15138_pos
1,0,49519_pos,49519_pos
1,0,1767_pos,1767_pos
1,0,3262_pos,3262_pos
1,0,13144_pos,13144_pos
1,0,2693_pos,2693_pos
1,0,3490_pos,3490_pos
1,0,42350_pos,42350_pos
1,0,45646_pos,45646_pos
1,0,1084_pos,1084_pos
1,0,51447_pos,51447_pos
1,0,19479_pos,19479_pos
1,0,2053_pos,2053_pos
1,0,1112_pos,1112_pos
1,0,49456_pos,49456_pos
1,0,6598_pos,6598_pos
1,0,40442_pos,40442_pos
1,0,21631_pos,21631_pos
1,0,9841_pos,9841_pos
1,0,653_pos,653_pos
1,0,54024_pos,54024_pos
1,0,20412_pos,20412_pos
1,0,13136_pos,13136_pos
1,0,38838_pos,38838_pos
1,0,14595_pos,14595_pos
1,0,49742_pos,49742_pos
1,0,51536_pos,51536_pos
1,0,18286_pos,18286_pos
1,0,28511_pos,28511_pos
1,0,52713_pos,52713_pos
1,0,31356_pos,31356_pos
1,0,36420_pos,36420_pos
1,0,34227_pos,34227_pos
1,0,27521_pos,27521_pos
1,0,20565_pos,20565_pos
1,0,5011_pos,5011_pos
0.9493,-99.057,42360_pos,45810_pos
1,0,42823_pos,42823_pos
1,0,29944_pos,29944_pos
1,0,26419_pos,26419_pos
1,0,17931_pos,17931_pos
1,0,48490_pos,48490_pos
1,0,37686_pos,37686_pos
1,0,51229_pos,51229_pos
1,0,34427_pos,34427_pos
1,0,36341_pos,36341_pos
1,0,10562_pos,10562_pos
0.884,-0.005,11618_pos,13497_pos
1,0,40856_pos,40856_pos
1,0,39893_pos,39893_pos
1,0,25712_pos,25712_pos
1,0,10413_pos,10413_pos
1,0,2575_pos,2575_pos
1,0,43959_pos,43959_pos
1,0,19654_pos,19654_pos
1,0,22863_pos,22863_pos
1,0,36262_pos,36262_pos
1,0,45598_pos,45598_pos
1,0,38759_pos,38759_pos
1,0,15015_pos,15015_pos
1,0,39395_pos,39395_pos
1,0,16911_pos,16911_pos
1,0,39988_pos,39988_pos
1,0,48039_pos,48039_pos
1,0,29060_pos,29060_pos
1,0,3121_pos,3121_pos
1,0,23644_pos,23644_pos
1,0,12483_pos,12483_pos
1,0,47998_pos,47998_pos
1,0,42727_pos,42727_pos
1,0,42297_pos,42297_pos
1,0,14758_pos,14758_pos
1,0,327_pos,327_pos
1,0,1541_pos,1541_pos
1,0,26396_pos,26396_pos
1,0,45267_pos,45267_pos
1,0,48679_pos,48679_pos
1,0,9493_pos,9493_pos
1,0,8600_pos,8600_pos
1,0,5372_pos,5372_pos
1,0,29686_neg,29686_neg
0.856,14.016,5284_neg,5354_neg
1,0,12355_neg,12355_neg
0.8842,-0.034,7031_neg,7194_neg
0.8672,0,5984_neg,7194_neg
0.712,-46.005,2231_neg,3019_neg
0.8164,-174.126,17991_neg,27239_neg
0.8694,-232.168,17991_neg,29021_neg
0.913,-58.042,13778_neg,17991_neg
0.8304,-14.016,14013_neg,17991_neg
0.8552,-116.084,17991_neg,24827_neg
0.8954,-58.042,17991_neg,21807_neg
0.8863,-174.126,4821_neg,17991_neg
0.9031,-116.084,9244_neg,17991_neg
1,0,18740_neg,18740_neg
0.925,0,27956_neg,30129_neg
0.9448,0,25089_neg,27956_neg
0.8735,0,27956_neg,32500_neg
0.8964,0,27956_neg,31318_neg
0.9307,0,27956_neg,29364_neg
0.9216,0,27193_neg,27956_neg
1,0,1066_neg,1066_neg
0.8352,-12,6767_neg,10917_neg
0.7863,-102.068,3232_neg,6767_neg
0.7162,-46.042,6457_neg,6767_neg
0.8021,-58.042,3999_neg,6767_neg
0.8296,-44.026,6230_neg,6767_neg
0.789,-14.016,6767_neg,10231_neg
1,0,1890_neg,1890_neg
0.8661,0.036,14489_neg,14535_neg
1,0,17114_neg,17114_neg
1,0,30086_neg,30086_neg
1,0,3939_neg,3939_neg
1,0,7647_neg,7647_neg
1,0,4029_neg,4029_neg
1,0,26960_neg,26960_neg
1,0,1432_neg,1432_neg
0.8929,0,32722_neg,34338_neg
0.9019,0,32722_neg,32978_neg
1,0,28644_neg,28644_neg
1,0,2337_neg,2337_neg
0.9671,27.995,3808_neg,12927_neg
0.9407,27.995,3173_neg,12927_neg
0.945,27.995,6945_neg,12927_neg
0.9434,-14.016,6484_neg,12927_neg
1,0,3637_neg,3637_neg
0.9913,-6.017,228_neg,263_neg
0.9706,129.958,221_neg,228_neg
0.9703,-74.004,228_neg,271_neg
0.9301,321.887,171_neg,228_neg
0.9733,-67.987,228_neg,249_neg
0.9837,61.97,147_neg,228_neg
0.9471,-67.988,143_neg,228_neg
0.9469,-135.975,228_neg,252_neg
0.9713,191.929,161_neg,228_neg
0.968,61.971,228_neg,261_neg
1,0,31411_neg,31411_neg
0.7671,0,12625_neg,19113_neg
0.8598,-43.954,34233_neg,34287_neg
0.8547,176.033,22863_neg,34233_neg
0.9239,0.073,34233_neg,34292_neg
0.8779,19.948,34212_neg,34233_neg
0.886,-132.006,34233_neg,34249_neg
0.9138,0,33690_neg,34270_neg
0.925,0,33995_neg,34270_neg
0.9444,0,32637_neg,34270_neg
0.9554,0,34270_neg,34642_neg
0.9648,0,32329_neg,34270_neg
0.9484,0,34270_neg,34667_neg
0.9309,0,33634_neg,34270_neg
0.9093,0,32839_neg,34270_neg
0.9168,0,33273_neg,34270_neg
0.9144,0,34270_neg,34520_neg
0.8984,0.054,16637_neg,16903_neg
0.8706,-14.016,16637_neg,22078_neg
1,0,25632_neg,25632_neg
1,0,22177_neg,22177_neg
0.8667,-56.063,26109_neg,31322_neg
1,0,1416_neg,1416_neg
1,0,5494_neg,5494_neg
1,0,7003_neg,7003_neg
0.8092,0,435_neg,2019_neg
0.82,38.024,31116_neg,32492_neg
0.8297,36.008,29389_neg,32492_neg
0.8318,0,15110_neg,18949_neg
0.8236,0.036,15110_neg,18554_neg
0.8681,0,33021_neg,33159_neg
0.7123,0,33159_neg,34009_neg
0.849,0,33159_neg,33344_neg
0.7835,0,33159_neg,33426_neg
1,0,4774_neg,4774_neg
0.8873,-2.016,6621_neg,9934_neg
1,0,10029_neg,10029_neg
1,0,13870_neg,13870_neg
0.938,0,8090_neg,11128_neg
1,0,30233_neg,30233_neg
1,0,4556_neg,4556_neg
1,0,14102_neg,14102_neg
1,0,10682_neg,10682_neg
1,0,14091_neg,14091_neg
0.8954,0,13001_neg,16148_neg
0.9071,-0.036,12191_neg,13001_neg
1,0,32036_neg,32036_neg
0.8363,0,3049_neg,6475_neg
1,0,1363_neg,1363_neg
1,0,15351_neg,15351_neg
1,0,2856_neg,2856_neg
0.9096,0,5853_neg,6314_neg
1,0,34417_neg,34417_neg
0.9234,-16.014,4102_neg,14647_neg
0.9173,-24,4102_neg,4475_neg
0.8989,-9.984,4102_neg,4687_neg
0.8741,78.07,701_neg,4102_neg
0.8851,-28.031,4102_neg,16102_neg
0.7434,-18.047,23170_neg,24336_neg
0.9095,0,24336_neg,25720_neg
1,0,13258_neg,13258_neg
0.8577,0,4302_neg,7127_neg
1,0,15967_neg,15967_neg
0.7425,-58.042,18145_neg,22264_neg
0.8045,-116.084,13129_neg,22264_neg
0.7635,0.139,31692_neg,31901_neg
1,0,8560_neg,8560_neg
1,0,29663_neg,29663_neg
1,0,33388_neg,33388_neg
1,0,18075_neg,18075_neg
0.7592,2.016,12256_neg,14753_neg
0.8539,-0.036,11821_neg,13934_neg
0.8911,26.016,4988_neg,9566_neg
0.9346,-0.073,9566_neg,11135_neg
1,0,31291_neg,31291_neg
0.8729,46.005,25363_neg,27162_neg
0.8952,0,27162_neg,29482_neg
0.9482,-0.102,27162_neg,27169_neg
0.8911,-0.102,27162_neg,28517_neg
0.9661,0,27162_neg,27680_neg
0.8884,-0.102,27162_neg,28158_neg
0.8708,-0.102,27162_neg,28979_neg
0.8666,0,27162_neg,34043_neg
1,0,3206_neg,3206_neg
1,0,1333_neg,1333_neg
0.8725,15.989,9596_neg,11375_neg
0.8925,-0.006,9834_neg,11375_neg
0.7982,0.006,11375_neg,13421_neg
1,0,7688_neg,7688_neg
1,0,18609_neg,18609_neg
0.9328,0.011,24054_neg,26675_neg
1,0,29392_neg,29392_neg
1,0,11011_neg,11011_neg
0.8694,0,4168_neg,5013_neg
0.8899,-14.016,20152_neg,24812_neg
1,0,26810_neg,26810_neg
0.8468,-30.047,2349_neg,5080_neg
0.8671,102.032,2349_neg,3489_neg
0.8651,58.006,2349_neg,4003_neg
0.8743,146.059,2349_neg,3061_neg
0.8562,13.979,2349_neg,4509_neg
1,0,19141_neg,19141_neg
1,0,26870_neg,26870_neg
1,0,1088_neg,1088_neg
1,0,6473_neg,6473_neg
1,0,303_neg,303_neg
1,0,7587_neg,7587_neg
1,0,541_neg,541_neg
0.9187,15.997,23386_neg,31093_neg
0.9207,15.995,23386_neg,30197_neg
0.8971,-14.016,23386_neg,26558_neg
0.9285,-14.016,21736_neg,23386_neg
0.9005,-9.984,20884_neg,23386_neg
0.9473,278.226,23175_neg,23386_neg
0.9074,50.072,23386_neg,34111_neg
0.8961,-42.046,19626_neg,23386_neg
0.9393,0,20089_neg,23386_neg
0.9489,9.984,23386_neg,26398_neg
1,0,1224_neg,1224_neg
1,0,6994_neg,6994_neg
1,0,29914_neg,29914_neg
1,0,9139_neg,9139_neg
1,0,17478_neg,17478_neg
0.8581,13.987,13589_neg,17146_neg
0.8108,2.008,10390_neg,13589_neg
0.8014,-56.026,8782_neg,13589_neg
0.7545,0.008,13589_neg,21941_neg
1,0,1257_neg,1257_neg
0.8242,0,28218_neg,29328_neg
0.9581,0,29328_neg,31582_neg
1,0,3367_neg,3367_neg
1,0,20296_neg,20296_neg
0.8683,-0.036,3971_neg,5435_neg
1,0,34521_neg,34521_neg
1,0,24873_neg,24873_neg
1,0,26113_neg,26113_neg
0.954,0,5316_neg,7424_neg
0.8806,-14.016,2995_neg,7424_neg
0.8116,-42.047,7424_neg,28577_neg
0.8526,-14.015,7424_neg,12146_neg
0.7969,-28.032,923_neg,7424_neg
0.7662,-28.031,7424_neg,18805_neg
0.7336,-36,7424_neg,12797_neg
0.7829,-28.031,7424_neg,22429_neg
0.9207,-14.016,7424_neg,13541_neg
1,0,5801_neg,5801_neg
0.8851,0,31831_neg,32628_neg
0.8459,0,32628_neg,34277_neg
0.8744,0,32500_neg,32628_neg
0.7362,0,32947_neg,33243_neg
0.7276,-49.996,30488_neg,33243_neg
0.9128,-28.032,16477_neg,25671_neg
1,0,29448_neg,29448_neg
1,0,18300_neg,18300_neg
1,0,31537_neg,31537_neg
0.8328,-76.016,7923_neg,8655_neg
0.8517,76.016,8655_neg,9095_neg
1,0,2367_neg,2367_neg
0.8665,-14.016,14934_neg,17912_neg
0.8549,-0.004,17141_neg,17912_neg
0.9082,0,17912_neg,20574_neg
0.9119,-88.053,3635_neg,4618_neg
0.9276,-132.079,3179_neg,4618_neg
0.9346,-264.158,1150_neg,4618_neg
0.9015,-396.237,655_neg,4618_neg
0.9353,-44.026,4112_neg,4618_neg
0.9221,-308.184,942_neg,4618_neg
0.8398,-190.121,1164_neg,4618_neg
0.9245,-176.105,2780_neg,4618_neg
0.9305,-220.132,1619_neg,4618_neg
0.915,-352.211,770_neg,4618_neg
1,0,28757_neg,28757_neg
1,0,17697_neg,17697_neg
1,0,13616_neg,13616_neg
0.9153,-14.016,2682_neg,4300_neg
1,0,14148_neg,14148_neg
0.8645,-232.169,21003_neg,30518_neg
0.8776,-174.126,26530_neg,30518_neg
0.8562,-116.084,26720_neg,30518_neg
0.8815,58.042,30430_neg,30518_neg
0.8649,-290.21,17090_neg,30518_neg
0.8838,-116.084,28456_neg,30518_neg
0.9369,-58.042,28497_neg,30518_neg
0.8839,-290.21,19820_neg,30518_neg
0.8828,-232.169,23659_neg,30518_neg
0.9151,0,29632_neg,30518_neg
0.8033,0,31266_neg,32222_neg
1,0,5171_neg,5171_neg
1,0,31881_neg,31881_neg
0.7382,-14.016,24728_neg,28224_neg
0.8189,14.016,6829_neg,8517_neg
0.8118,-14.016,6829_neg,11701_neg
1,0,21078_neg,21078_neg
0.8565,31.961,2064_neg,14647_neg
0.8361,59.992,2064_neg,3143_neg
0.8023,19.943,2064_neg,16102_neg
0.8088,1.003,22702_neg,22846_neg
0.7695,15.995,14783_neg,22702_neg
0.7473,0,21180_neg,22702_neg
0.7095,1.003,22702_neg,27637_neg
0.7743,1.003,22702_neg,24182_neg
0.8147,-1.003,20390_neg,22702_neg
0.7219,12,30571_neg,31487_neg
1,0,20098_neg,20098_neg
0.7677,-2.016,27557_neg,28658_neg
1,0,32250_neg,32250_neg
1,0,21487_neg,21487_neg
0.8165,0,31266_neg,34134_neg
0.7841,-67.988,33715_neg,34134_neg
0.8096,0,33889_neg,34134_neg
0.7844,0,34045_neg,34134_neg
0.8806,-14.016,26514_neg,28812_neg
0.9429,0,24952_neg,26514_neg
0.8415,0,26514_neg,27130_neg
1,0,6852_neg,6852_neg
1,0,32478_neg,32478_neg
0.8802,14.016,10136_neg,12390_neg
0.775,-44.026,29510_neg,31711_neg
0.7607,-0.036,29678_neg,34108_neg
0.8678,0,29678_neg,30744_neg
0.812,0,27946_neg,29678_neg
1,0,26797_neg,26797_neg
0.9002,0,19526_neg,23502_neg
0.926,0,23484_neg,25456_neg
0.9371,0,21343_neg,23484_neg
0.9238,0,23484_neg,28783_neg
0.9315,0.502,22763_neg,23484_neg
0.7716,-0.13,23484_neg,24702_neg
0.8537,0,23484_neg,26327_neg
0.9527,0,23484_neg,27196_neg
1,0,3136_neg,3136_neg
0.7205,-40.031,25292_neg,30440_neg
0.7399,-44.026,10553_neg,11119_neg
1,0,1461_neg,1461_neg
1,0,9943_neg,9943_neg
0.9751,-9.047,17359_neg,23928_neg
0.9065,-14.016,19125_neg,23928_neg
0.9419,-35.943,23928_neg,29300_neg
0.8915,-14.016,19848_neg,23928_neg
0.8075,12,29575_neg,29657_neg
0.8282,0,29575_neg,30554_neg
0.8925,-61.089,4435_neg,28439_neg
0.8863,-28.031,4435_neg,21651_neg
0.9323,-28.031,4435_neg,14726_neg
0.8963,0,4435_neg,8569_neg
0.8691,-89.084,4435_neg,26264_neg
0.8561,-111.105,4435_neg,30665_neg
0.9297,-44.026,4435_neg,5670_neg
0.906,-65.072,2148_neg,4435_neg
0.8841,-67.078,4435_neg,29933_neg
0.8846,-113.084,4435_neg,27065_neg
0.7946,0,22106_neg,23785_neg
0.7751,-0.129,23785_neg,23958_neg
0.923,-18.011,5812_neg,10087_neg
